tahun_pemilu,kecamatan,kelurahan,no_tps,id_record,jenis_kelamin,dpt,pengguna_hak_pilih,partisipasi_politik,dpt_total_tps,penduduk_total_kelurahan,rasio_dpt_terhadap_penduduk_kelurahan,persen_usia_17_24_kec,persen_usia_25_44_kec,persen_usia_45_plus_kec
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,014,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-014-JML,JML,285,219,76.84,285,"13,983",2.04,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,015,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-015-JML,JML,281,223,79.36,281,"13,983",2.01,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,031,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-031-JML,JML,238,209,87.82,238,"13,983",1.70,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,032,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-032-JML,JML,281,201,71.53,281,"13,983",2.01,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,033,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-033-JML,JML,248,189,76.21,248,"13,983",1.77,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,034,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-034-JML,JML,284,217,76.41,284,"13,983",2.03,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,035,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-035-JML,JML,247,179,72.47,247,"13,983",1.77,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,036,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-036-JML,JML,254,226,88.98,254,"13,983",1.82,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,037,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-037-JML,JML,238,203,85.29,238,"13,983",1.70,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,001,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-001-JML,JML,280,252,90.00,280,"7,881",3.55,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,002,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-002-JML,JML,283,245,86.57,283,"7,881",3.59,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,003,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-003-JML,JML,237,207,87.34,237,"7,881",3.01,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,004,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-004-JML,JML,282,255,90.43,282,"7,881",3.58,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,005,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-005-JML,JML,188,169,89.89,188,"7,881",2.39,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,006,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-006-JML,JML,267,223,83.52,267,"7,881",3.39,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,007,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-007-JML,JML,224,177,79.02,224,"7,881",2.84,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,008,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-008-JML,JML,280,254,90.71,280,"7,881",3.55,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,009,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-009-JML,JML,266,218,81.95,266,"7,881",3.38,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,010,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-010-JML,JML,234,208,88.89,234,"7,881",2.97,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,011,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-011-JML,JML,211,170,80.57,211,"7,881",2.68,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,012,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-012-JML,JML,225,190,84.44,225,"7,881",2.85,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,013,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-013-JML,JML,283,237,83.75,283,"7,881",3.59,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,014,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-014-JML,JML,261,227,86.97,261,"7,881",3.31,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,015,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-015-JML,JML,268,195,72.76,268,"7,881",3.40,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,016,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-016-JML,JML,262,200,76.34,262,"7,881",3.32,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,017,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-017-JML,JML,289,237,82.01,289,"7,881",3.67,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,018,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-018-JML,JML,269,196,72.86,269,"7,881",3.41,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,019,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-019-JML,JML,215,177,82.33,215,"7,881",2.73,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,020,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-020-JML,JML,203,163,80.30,203,"7,881",2.58,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,021,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-021-JML,JML,283,247,87.28,283,"7,881",3.59,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,022,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-022-JML,JML,265,184,69.43,265,"7,881",3.36,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,001,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-001-JML,JML,274,222,81.02,274,"21,700",1.26,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,002,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-002-JML,JML,293,238,81.23,293,"21,700",1.35,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,003,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-003-JML,JML,290,248,85.52,290,"21,700",1.34,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,004,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-004-JML,JML,279,202,72.40,279,"21,700",1.29,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,005,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-005-JML,JML,243,190,78.19,243,"21,700",1.12,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,006,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-006-JML,JML,282,219,77.66,282,"21,700",1.30,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,007,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-007-JML,JML,289,228,78.89,289,"21,700",1.33,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,008,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-008-JML,JML,296,248,83.78,296,"21,700",1.36,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,009,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-009-JML,JML,299,242,80.94,299,"21,700",1.38,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,010,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-010-JML,JML,293,241,82.25,293,"21,700",1.35,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,011,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-011-JML,JML,287,205,71.43,287,"21,700",1.32,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,012,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-012-JML,JML,284,200,70.42,284,"21,700",1.31,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,013,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-013-JML,JML,194,132,68.04,194,"21,700",0.89,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,014,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-014-JML,JML,268,225,83.96,268,"21,700",1.24,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,015,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-015-JML,JML,232,180,77.59,232,"21,700",1.07,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,017,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-017-JML,JML,219,181,82.65,219,"21,700",1.01,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,018,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-018-JML,JML,248,181,72.98,248,"21,700",1.14,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,019,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-019-JML,JML,277,227,81.95,277,"21,700",1.28,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,020,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-020-JML,JML,262,185,70.61,262,"21,700",1.21,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,021,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-021-JML,JML,251,204,81.27,251,"21,700",1.16,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,022,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-022-JML,JML,274,254,92.70,274,"21,700",1.26,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,023,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-023-JML,JML,272,213,78.31,272,"21,700",1.25,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,024,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-024-JML,JML,244,191,78.28,244,"21,700",1.12,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,025,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-025-JML,JML,266,237,89.10,266,"21,700",1.23,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,026,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-026-JML,JML,217,181,83.41,217,"21,700",1.00,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,027,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-027-JML,JML,203,137,67.49,203,"21,700",0.94,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,028,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-028-JML,JML,283,243,85.87,283,"21,700",1.30,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,029,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-029-JML,JML,244,188,77.05,244,"21,700",1.12,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,030,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-030-JML,JML,271,238,87.82,271,"21,700",1.25,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,031,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-031-JML,JML,219,178,81.28,219,"21,700",1.01,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,032,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-032-JML,JML,292,244,83.56,292,"21,700",1.35,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,033,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-033-JML,JML,258,190,73.64,258,"21,700",1.19,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,034,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-034-JML,JML,241,192,79.67,241,"21,700",1.11,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,035,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-035-JML,JML,299,255,85.28,299,"21,700",1.38,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,036,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-036-JML,JML,219,178,81.28,219,"21,700",1.01,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,037,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-037-JML,JML,275,235,85.45,275,"21,700",1.27,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,038,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-038-JML,JML,282,220,78.01,282,"21,700",1.30,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,039,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-039-JML,JML,285,231,81.05,285,"21,700",1.31,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,040,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-040-JML,JML,295,245,83.05,295,"21,700",1.36,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,041,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-041-JML,JML,259,188,72.59,259,"21,700",1.19,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,042,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-042-JML,JML,293,246,83.96,293,"21,700",1.35,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,043,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-043-JML,JML,300,263,87.67,300,"21,700",1.38,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,044,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-044-JML,JML,291,256,87.97,291,"21,700",1.34,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,045,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-045-JML,JML,108,86,79.63,108,"21,700",0.50,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,046,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-046-JML,JML,253,205,81.03,253,"21,700",1.17,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,047,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-047-JML,JML,294,223,75.85,294,"21,700",1.35,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,048,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-048-JML,JML,282,207,73.40,282,"21,700",1.30,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,049,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-049-JML,JML,296,244,82.43,296,"21,700",1.36,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,050,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-050-JML,JML,297,240,80.81,297,"21,700",1.37,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,051,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-051-JML,JML,269,225,83.64,269,"21,700",1.24,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,052,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-052-JML,JML,242,191,78.93,242,"21,700",1.12,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,053,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-053-JML,JML,275,242,88.00,275,"21,700",1.27,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,054,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-054-JML,JML,300,270,90.00,300,"21,700",1.38,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,055,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-055-JML,JML,282,248,87.94,282,"21,700",1.30,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,085,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-085-JML,JML,235,175,74.47,235,"21,700",1.08,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,001,2024-BANJARMASIN SELATAN-MANTUIL-001-JML,JML,296,246,83.11,296,"15,963",1.85,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,002,2024-BANJARMASIN SELATAN-MANTUIL-002-JML,JML,283,223,78.80,283,"15,963",1.77,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,003,2024-BANJARMASIN SELATAN-MANTUIL-003-JML,JML,244,183,75.00,244,"15,963",1.53,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,004,2024-BANJARMASIN SELATAN-MANTUIL-004-JML,JML,267,219,82.02,267,"15,963",1.67,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,005,2024-BANJARMASIN SELATAN-MANTUIL-005-JML,JML,264,224,84.85,264,"15,963",1.65,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,006,2024-BANJARMASIN SELATAN-MANTUIL-006-JML,JML,288,238,82.64,288,"15,963",1.80,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,007,2024-BANJARMASIN SELATAN-MANTUIL-007-JML,JML,276,215,77.90,276,"15,963",1.73,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,008,2024-BANJARMASIN SELATAN-MANTUIL-008-JML,JML,272,208,76.47,272,"15,963",1.70,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,009,2024-BANJARMASIN SELATAN-MANTUIL-009-JML,JML,277,211,76.17,277,"15,963",1.74,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,010,2024-BANJARMASIN SELATAN-MANTUIL-010-JML,JML,254,216,85.04,254,"15,963",1.59,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,011,2024-BANJARMASIN SELATAN-MANTUIL-011-JML,JML,237,185,78.06,237,"15,963",1.48,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,012,2024-BANJARMASIN SELATAN-MANTUIL-012-JML,JML,252,205,81.35,252,"15,963",1.58,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,013,2024-BANJARMASIN SELATAN-MANTUIL-013-JML,JML,295,210,71.19,295,"15,963",1.85,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,014,2024-BANJARMASIN SELATAN-MANTUIL-014-JML,JML,282,223,79.08,282,"15,963",1.77,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,015,2024-BANJARMASIN SELATAN-MANTUIL-015-JML,JML,296,237,80.07,296,"15,963",1.85,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,031,2024-BANJARMASIN SELATAN-MANTUIL-031-JML,JML,213,190,89.20,213,"15,963",1.33,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,032,2024-BANJARMASIN SELATAN-MANTUIL-032-JML,JML,289,240,83.04,289,"15,963",1.81,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,033,2024-BANJARMASIN SELATAN-MANTUIL-033-JML,JML,273,256,93.77,273,"15,963",1.71,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,034,2024-BANJARMASIN SELATAN-MANTUIL-034-JML,JML,222,191,86.04,222,"15,963",1.39,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,035,2024-BANJARMASIN SELATAN-MANTUIL-035-JML,JML,229,196,85.59,229,"15,963",1.43,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,036,2024-BANJARMASIN SELATAN-MANTUIL-036-JML,JML,215,191,88.84,215,"15,963",1.35,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,037,2024-BANJARMASIN SELATAN-MANTUIL-037-JML,JML,260,221,85.00,260,"15,963",1.63,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,038,2024-BANJARMASIN SELATAN-MANTUIL-038-JML,JML,261,230,88.12,261,"15,963",1.64,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,039,2024-BANJARMASIN SELATAN-MANTUIL-039-JML,JML,223,182,81.61,223,"15,963",1.40,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,040,2024-BANJARMASIN SELATAN-MANTUIL-040-JML,JML,242,223,92.15,242,"15,963",1.52,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,041,2024-BANJARMASIN SELATAN-MANTUIL-041-JML,JML,225,206,91.56,225,"15,963",1.41,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,042,2024-BANJARMASIN SELATAN-MANTUIL-042-JML,JML,266,244,91.73,266,"15,963",1.67,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MANTUIL,043,2024-BANJARMASIN SELATAN-MANTUIL-043-JML,JML,248,213,85.89,248,"15,963",1.55,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,001,2024-BANJARMASIN SELATAN-MURUNG RAYA-001-JML,JML,292,205,70.21,292,"14,082",2.07,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,002,2024-BANJARMASIN SELATAN-MURUNG RAYA-002-JML,JML,288,252,87.50,288,"14,082",2.05,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,003,2024-BANJARMASIN SELATAN-MURUNG RAYA-003-JML,JML,265,210,79.25,265,"14,082",1.88,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,004,2024-BANJARMASIN SELATAN-MURUNG RAYA-004-JML,JML,233,181,77.68,233,"14,082",1.65,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,005,2024-BANJARMASIN SELATAN-MURUNG RAYA-005-JML,JML,273,233,85.35,273,"14,082",1.94,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,006,2024-BANJARMASIN SELATAN-MURUNG RAYA-006-JML,JML,276,214,77.54,276,"14,082",1.96,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,007,2024-BANJARMASIN SELATAN-MURUNG RAYA-007-JML,JML,256,198,77.34,256,"14,082",1.82,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,008,2024-BANJARMASIN SELATAN-MURUNG RAYA-008-JML,JML,253,209,82.61,253,"14,082",1.80,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,009,2024-BANJARMASIN SELATAN-MURUNG RAYA-009-JML,JML,266,208,78.20,266,"14,082",1.89,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,010,2024-BANJARMASIN SELATAN-MURUNG RAYA-010-JML,JML,283,233,82.33,283,"14,082",2.01,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,011,2024-BANJARMASIN SELATAN-MURUNG RAYA-011-JML,JML,259,192,74.13,259,"14,082",1.84,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,012,2024-BANJARMASIN SELATAN-MURUNG RAYA-012-JML,JML,286,247,86.36,286,"14,082",2.03,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,013,2024-BANJARMASIN SELATAN-MURUNG RAYA-013-JML,JML,273,204,74.73,273,"14,082",1.94,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,014,2024-BANJARMASIN SELATAN-MURUNG RAYA-014-JML,JML,281,248,88.26,281,"14,082",2.00,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,015,2024-BANJARMASIN SELATAN-MURUNG RAYA-015-JML,JML,287,240,83.62,287,"14,082",2.04,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,031,2024-BANJARMASIN SELATAN-MURUNG RAYA-031-JML,JML,281,204,72.60,281,"14,082",2.00,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,032,2024-BANJARMASIN SELATAN-MURUNG RAYA-032-JML,JML,290,196,67.59,290,"14,082",2.06,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,033,2024-BANJARMASIN SELATAN-MURUNG RAYA-033-JML,JML,271,159,58.67,271,"14,082",1.92,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,034,2024-BANJARMASIN SELATAN-MURUNG RAYA-034-JML,JML,284,218,76.76,284,"14,082",2.02,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,035,2024-BANJARMASIN SELATAN-MURUNG RAYA-035-JML,JML,283,227,80.21,283,"14,082",2.01,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,MURUNG RAYA,036,2024-BANJARMASIN SELATAN-MURUNG RAYA-036-JML,JML,280,225,80.36,280,"14,082",1.99,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,PEKAUMAN,001,2024-BANJARMASIN SELATAN-PEKAUMAN-001-JML,JML,282,202,71.63,282,"9,234",3.05,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,PEKAUMAN,002,2024-BANJARMASIN SELATAN-PEKAUMAN-002-JML,JML,274,229,83.58,274,"9,234",2.97,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,PEKAUMAN,003,2024-BANJARMASIN SELATAN-PEKAUMAN-003-JML,JML,285,247,86.67,285,"9,234",3.09,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,PEKAUMAN,004,2024-BANJARMASIN SELATAN-PEKAUMAN-004-JML,JML,280,238,85.00,280,"9,234",3.03,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,PEKAUMAN,005,2024-BANJARMASIN SELATAN-PEKAUMAN-005-JML,JML,279,235,84.23,279,"9,234",3.02,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,PEKAUMAN,006,2024-BANJARMASIN SELATAN-PEKAUMAN-006-JML,JML,267,207,77.53,267,"9,234",2.89,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,PEKAUMAN,007,2024-BANJARMASIN SELATAN-PEKAUMAN-007-JML,JML,277,221,79.78,277,"9,234",3.00,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,PEKAUMAN,008,2024-BANJARMASIN SELATAN-PEKAUMAN-008-JML,JML,269,200,74.35,269,"9,234",2.91,13.72,30.66,29.40
2024,BANJARMASIN SELATAN,PEKAUMAN,009,2024-BANJARMASIN SELATAN-PEKAUMAN-009-JML,JML,274,205,74.82,274,"9,234",2.97,13.72,30.66,29.40
